"HLGT"	"gene"	"mesh_tr"	"HLGT_N"	"mesh_N"	"intersect_N"	"flag"
"neurological disorders nec"	"GABBR1"	"Receptors, GABA-B"	"4780"	"2783"	"2"	FALSE
"neurological disorders nec"	"GABRA1"	"Receptors, GABA-A"	"4780"	"18704"	"4"	FALSE
"neurological disorders nec"	"GCGR"	"Receptors, Glucagon"	"4780"	"2352"	"0"	FALSE
"neurological disorders nec"	"GHSR"	"Receptors, Ghrelin"	"4780"	"1447"	"0"	FALSE
"neurological disorders nec"	"GIPR"	"Receptors, Gastrointestinal Hormone"	"4780"	"8704"	"0"	FALSE
"neurological disorders nec"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"4780"	"26904"	"7"	FALSE
"neurological disorders nec"	"HCAR2"	"Receptors, Nicotinic"	"4780"	"14917"	"2"	FALSE
"neurological disorders nec"	"HRH1"	"Receptors, Histamine H1"	"4780"	"2208"	"0"	FALSE
"neurological disorders nec"	"HRH2"	"Receptors, Histamine H2"	"4780"	"1864"	"0"	FALSE
"neurological disorders nec"	"HRH3"	"Receptors, Histamine H3"	"4780"	"1275"	"0"	FALSE
"neurological disorders nec"	"HTR1A"	"Receptor, Serotonin, 5-HT1A"	"4780"	"2707"	"0"	FALSE
"neurological disorders nec"	"HTR1B"	"Receptor, Serotonin, 5-HT1B"	"4780"	"1187"	"0"	FALSE
"neurological disorders nec"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"4780"	"3015"	"2"	FALSE
"neurological disorders nec"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"4780"	"424"	"0"	FALSE
"neurological disorders nec"	"HTR2C"	"Receptor, Serotonin, 5-HT2C"	"4780"	"1499"	"1"	FALSE
"neurological disorders nec"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"4780"	"1657"	"1"	FALSE
"neurological disorders nec"	"KCNH2"	"ERG1 Potassium Channel"	"4780"	"1772"	"0"	TRUE
"neurological disorders nec"	"KCNJ11"	"KATP Channels"	"4780"	"2844"	"0"	FALSE
"neurological disorders nec"	"KCNQ1"	"KCNQ1 Potassium Channel"	"4780"	"1304"	"0"	FALSE
"neurological disorders nec"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"4780"	"6442"	"0"	FALSE
"neurological disorders nec"	"MAOA"	"Monoamine Oxidase"	"4780"	"11015"	"0"	FALSE
"neurological disorders nec"	"MAOB"	"Monoamine Oxidase"	"4780"	"11015"	"0"	FALSE
"neurological disorders nec"	"MC3R"	"Receptor, Melanocortin, Type 3"	"4780"	"458"	"0"	FALSE
"neurological disorders nec"	"MC4R"	"Receptor, Melanocortin, Type 4"	"4780"	"1576"	"0"	FALSE
"neurological disorders nec"	"MLNR"	"Receptors, Gastrointestinal Hormone"	"4780"	"8704"	"0"	FALSE
"neurological disorders nec"	"NPY1R"	"Receptors, Neuropeptide Y"	"4780"	"2372"	"0"	FALSE
"neurological disorders nec"	"NPY2R"	"Receptors, Neuropeptide Y"	"4780"	"2372"	"0"	FALSE
"neurological disorders nec"	"NR1H2"	"Liver X Receptors"	"4780"	"2568"	"0"	FALSE
"neurological disorders nec"	"NR1H3"	"Liver X Receptors"	"4780"	"2568"	"0"	FALSE
"neurological disorders nec"	"NR1I2"	"Pregnane X Receptor"	"4780"	"1618"	"1"	FALSE
"neurological disorders nec"	"NR3C1"	"Receptors, Glucocorticoid"	"4780"	"12736"	"2"	FALSE
"neurological disorders nec"	"NTSR1"	"Receptors, Neurotensin"	"4780"	"1049"	"0"	FALSE
"neurological disorders nec"	"OPRD1"	"Receptors, Opioid, delta"	"4780"	"4485"	"0"	FALSE
"neurological disorders nec"	"OPRK1"	"Receptors, Opioid, kappa"	"4780"	"4556"	"0"	FALSE
"neurological disorders nec"	"OPRM1"	"Receptors, Opioid, mu"	"4780"	"8769"	"1"	FALSE
"neurological disorders nec"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"4780"	"855"	"0"	FALSE
"neurological disorders nec"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"4780"	"1839"	"0"	FALSE
"neurological disorders nec"	"PDE6B"	"Cyclic Nucleotide Phosphodiesterases, Type 6"	"4780"	"470"	"0"	FALSE
"neurological disorders nec"	"PGR"	"Receptors, Progesterone"	"4780"	"18606"	"0"	FALSE
"neurological disorders nec"	"PPARA"	"PPAR alpha"	"4780"	"4297"	"0"	FALSE
"neurological disorders nec"	"PPARD"	"PPAR delta"	"4780"	"1121"	"0"	FALSE
"neurological disorders nec"	"PPARG"	"PPAR gamma"	"4780"	"12108"	"0"	FALSE
"neurological disorders nec"	"PTGER1"	"Receptors, Prostaglandin E, EP1 Subtype"	"4780"	"437"	"0"	FALSE
"neurological disorders nec"	"PTGER2"	"Receptors, Prostaglandin E, EP2 Subtype"	"4780"	"812"	"0"	FALSE
"neurological disorders nec"	"PTGER3"	"Receptors, Prostaglandin E, EP3 Subtype"	"4780"	"531"	"0"	FALSE
"neurological disorders nec"	"PTGER4"	"Receptors, Prostaglandin E, EP4 Subtype"	"4780"	"1036"	"0"	FALSE
"neurological disorders nec"	"PTGS1"	"Cyclooxygenase 1"	"4780"	"4933"	"1"	FALSE
"neurological disorders nec"	"PTGS2"	"Cyclooxygenase 2"	"4780"	"22509"	"2"	FALSE
"neurological disorders nec"	"SCN2A"	"NAV1.2 Voltage-Gated Sodium Channel"	"4780"	"346"	"0"	FALSE
"neurological disorders nec"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"4780"	"1523"	"0"	FALSE
"neurological disorders nec"	"SLC18A2"	"Vesicular Monoamine Transport Proteins"	"4780"	"1069"	"0"	FALSE
"neurological disorders nec"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"4780"	"480"	"0"	FALSE
"neurological disorders nec"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"4780"	"1388"	"0"	FALSE
"neurological disorders nec"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"4780"	"5639"	"3"	FALSE
"neurological disorders nec"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"4780"	"6470"	"0"	FALSE
"neurological disorders nec"	"TACR1"	"Receptors, Neurokinin-1"	"4780"	"3342"	"2"	FALSE
"neurological disorders nec"	"TACR2"	"Receptors, Neurokinin-2"	"4780"	"1108"	"3"	FALSE
"neurological disorders nec"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"4780"	"592"	"0"	FALSE
"neurological disorders nec"	"THRA"	"Thyroid Hormone Receptors alpha"	"4780"	"506"	"0"	FALSE
"neurological disorders nec"	"THRB"	"Thyroid Hormone Receptors beta"	"4780"	"748"	"0"	FALSE
"neuromuscular disorders"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"296589"	"554"	"0"	FALSE
"neuromuscular disorders"	"ACHE"	"Acetylcholinesterase"	"296589"	"21600"	"374"	FALSE
"neuromuscular disorders"	"ADORA1"	"Receptor, Adenosine A1"	"296589"	"1347"	"13"	FALSE
"neuromuscular disorders"	"ADORA2A"	"Receptor, Adenosine A2A"	"296589"	"2325"	"13"	FALSE
"neuromuscular disorders"	"ADORA3"	"Receptor, Adenosine A3"	"296589"	"746"	"4"	FALSE
"neuromuscular disorders"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"296589"	"3624"	"24"	FALSE
"neuromuscular disorders"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"296589"	"3568"	"64"	FALSE
"neuromuscular disorders"	"ADRA2B"	"Receptors, Adrenergic, alpha-2"	"296589"	"3568"	"64"	FALSE
"neuromuscular disorders"	"ADRA2C"	"Receptors, Adrenergic, alpha-2"	"296589"	"3568"	"64"	FALSE
"neuromuscular disorders"	"ADRB1"	"Receptors, Adrenergic, beta-1"	"296589"	"1926"	"8"	FALSE
"neuromuscular disorders"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"296589"	"4272"	"32"	FALSE
"neuromuscular disorders"	"ADRB3"	"Receptors, Adrenergic, beta-3"	"296589"	"1397"	"2"	FALSE
"neuromuscular disorders"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"296589"	"6781"	"13"	FALSE
"neuromuscular disorders"	"AR"	"Receptors, Androgen"	"296589"	"14984"	"382"	FALSE
"neuromuscular disorders"	"ATM"	"Ataxia Telangiectasia Mutated Proteins"	"296589"	"5371"	"6"	FALSE
"neuromuscular disorders"	"ATR"	"Ataxia Telangiectasia Mutated Proteins"	"296589"	"5371"	"6"	FALSE
"neuromuscular disorders"	"AVPR1A"	"Receptors, Vasopressin"	"296589"	"3303"	"3"	FALSE
"neuromuscular disorders"	"AVPR2"	"Receptors, Vasopressin"	"296589"	"3303"	"3"	FALSE
"neuromuscular disorders"	"BDKRB1"	"Receptor, Bradykinin B1"	"296589"	"790"	"17"	FALSE
"neuromuscular disorders"	"BDKRB2"	"Receptor, Bradykinin B2"	"296589"	"1473"	"9"	FALSE
"neuromuscular disorders"	"CACNA1B"	"Calcium Channels, N-Type"	"296589"	"1986"	"120"	FALSE
"neuromuscular disorders"	"CACNA1C"	"Calcium Channels, L-Type"	"296589"	"7327"	"132"	FALSE
"neuromuscular disorders"	"CCKAR"	"Receptor, Cholecystokinin A"	"296589"	"728"	"5"	FALSE
"neuromuscular disorders"	"CCKBR"	"Receptor, Cholecystokinin B"	"296589"	"984"	"12"	FALSE
"neuromuscular disorders"	"CHRM1"	"Receptor, Muscarinic M1"	"296589"	"1272"	"10"	FALSE
"neuromuscular disorders"	"CHRM2"	"Receptor, Muscarinic M2"	"296589"	"1442"	"10"	FALSE
"neuromuscular disorders"	"CHRM3"	"Receptor, Muscarinic M3"	"296589"	"1428"	"7"	FALSE
"neuromuscular disorders"	"CHRM4"	"Receptor, Muscarinic M4"	"296589"	"386"	"5"	FALSE
"neuromuscular disorders"	"CHRM5"	"Receptor, Muscarinic M5"	"296589"	"125"	"0"	FALSE
"neuromuscular disorders"	"CHRNA4"	"Receptors, Nicotinic"	"296589"	"14917"	"669"	FALSE
"neuromuscular disorders"	"CNR1"	"Receptor, Cannabinoid, CB1"	"296589"	"5259"	"97"	FALSE
"neuromuscular disorders"	"CRHR1"	"Receptors, Corticotropin-Releasing Hormone"	"296589"	"2903"	"10"	FALSE
"neuromuscular disorders"	"CRHR2"	"Receptors, Corticotropin-Releasing Hormone"	"296589"	"2903"	"10"	FALSE
"neuromuscular disorders"	"DPP4"	"Dipeptidyl Peptidase 4"	"296589"	"3665"	"10"	FALSE
"neuromuscular disorders"	"DRD1"	"Receptors, Dopamine D1"	"296589"	"7121"	"10"	FALSE
"neuromuscular disorders"	"DRD2"	"Receptors, Dopamine D2"	"296589"	"14244"	"35"	FALSE
"neuromuscular disorders"	"DRD3"	"Receptors, Dopamine D3"	"296589"	"2466"	"10"	FALSE
"neuromuscular disorders"	"DRD4"	"Receptors, Dopamine D4"	"296589"	"1711"	"2"	FALSE
"neuromuscular disorders"	"DRD5"	"Receptors, Dopamine D5"	"296589"	"424"	"1"	FALSE
"neuromuscular disorders"	"EDNRA"	"Receptor, Endothelin A"	"296589"	"2741"	"8"	FALSE
"neuromuscular disorders"	"EDNRB"	"Receptor, Endothelin B"	"296589"	"2261"	"8"	FALSE
"neuromuscular disorders"	"EGFR"	"ErbB Receptors"	"296589"	"59011"	"112"	FALSE
"neuromuscular disorders"	"ERBB2"	"Receptor, ErbB-2"	"296589"	"23142"	"39"	FALSE
"neuromuscular disorders"	"ESR1"	"Estrogen Receptor alpha"	"296589"	"11894"	"13"	FALSE
"neuromuscular disorders"	"ESR2"	"Estrogen Receptor beta"	"296589"	"5494"	"12"	FALSE
"neuromuscular disorders"	"F2"	"Thrombin"	"296589"	"26263"	"28"	FALSE
"neuromuscular disorders"	"GABBR1"	"Receptors, GABA-B"	"296589"	"2783"	"44"	FALSE
"neuromuscular disorders"	"GABRA1"	"Receptors, GABA-A"	"296589"	"18704"	"127"	TRUE
"neuromuscular disorders"	"GCGR"	"Receptors, Glucagon"	"296589"	"2352"	"10"	FALSE
"neuromuscular disorders"	"GHSR"	"Receptors, Ghrelin"	"296589"	"1447"	"4"	FALSE
"neuromuscular disorders"	"GIPR"	"Receptors, Gastrointestinal Hormone"	"296589"	"8704"	"40"	FALSE
"neuromuscular disorders"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"296589"	"26904"	"459"	FALSE
"neuromuscular disorders"	"HCAR2"	"Receptors, Nicotinic"	"296589"	"14917"	"669"	FALSE
"neuromuscular disorders"	"HRH1"	"Receptors, Histamine H1"	"296589"	"2208"	"6"	FALSE
"neuromuscular disorders"	"HRH2"	"Receptors, Histamine H2"	"296589"	"1864"	"3"	FALSE
"neuromuscular disorders"	"HRH3"	"Receptors, Histamine H3"	"296589"	"1275"	"7"	FALSE
"neuromuscular disorders"	"HTR1A"	"Receptor, Serotonin, 5-HT1A"	"296589"	"2707"	"29"	FALSE
"neuromuscular disorders"	"HTR1B"	"Receptor, Serotonin, 5-HT1B"	"296589"	"1187"	"3"	FALSE
"neuromuscular disorders"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"296589"	"3015"	"36"	FALSE
"neuromuscular disorders"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"296589"	"424"	"3"	FALSE
"neuromuscular disorders"	"HTR2C"	"Receptor, Serotonin, 5-HT2C"	"296589"	"1499"	"12"	FALSE
"neuromuscular disorders"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"296589"	"1657"	"30"	FALSE
"neuromuscular disorders"	"KCNH2"	"ERG1 Potassium Channel"	"296589"	"1772"	"10"	FALSE
"neuromuscular disorders"	"KCNJ11"	"KATP Channels"	"296589"	"2844"	"23"	FALSE
"neuromuscular disorders"	"KCNQ1"	"KCNQ1 Potassium Channel"	"296589"	"1304"	"8"	FALSE
"neuromuscular disorders"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"296589"	"6442"	"26"	FALSE
"neuromuscular disorders"	"MAOA"	"Monoamine Oxidase"	"296589"	"11015"	"48"	FALSE
"neuromuscular disorders"	"MAOB"	"Monoamine Oxidase"	"296589"	"11015"	"48"	FALSE
"neuromuscular disorders"	"MC3R"	"Receptor, Melanocortin, Type 3"	"296589"	"458"	"3"	FALSE
"neuromuscular disorders"	"MC4R"	"Receptor, Melanocortin, Type 4"	"296589"	"1576"	"11"	FALSE
"neuromuscular disorders"	"MLNR"	"Receptors, Gastrointestinal Hormone"	"296589"	"8704"	"40"	FALSE
"neuromuscular disorders"	"NPY1R"	"Receptors, Neuropeptide Y"	"296589"	"2372"	"12"	FALSE
"neuromuscular disorders"	"NPY2R"	"Receptors, Neuropeptide Y"	"296589"	"2372"	"12"	FALSE
"neuromuscular disorders"	"NR1H2"	"Liver X Receptors"	"296589"	"2568"	"19"	FALSE
"neuromuscular disorders"	"NR1H3"	"Liver X Receptors"	"296589"	"2568"	"19"	FALSE
"neuromuscular disorders"	"NR1I2"	"Pregnane X Receptor"	"296589"	"1618"	"1"	FALSE
"neuromuscular disorders"	"NR3C1"	"Receptors, Glucocorticoid"	"296589"	"12736"	"69"	FALSE
"neuromuscular disorders"	"NTSR1"	"Receptors, Neurotensin"	"296589"	"1049"	"3"	FALSE
"neuromuscular disorders"	"OPRD1"	"Receptors, Opioid, delta"	"296589"	"4485"	"52"	FALSE
"neuromuscular disorders"	"OPRK1"	"Receptors, Opioid, kappa"	"296589"	"4556"	"44"	FALSE
"neuromuscular disorders"	"OPRM1"	"Receptors, Opioid, mu"	"296589"	"8769"	"176"	FALSE
"neuromuscular disorders"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"296589"	"855"	"0"	FALSE
"neuromuscular disorders"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"296589"	"1839"	"6"	FALSE
"neuromuscular disorders"	"PDE6B"	"Cyclic Nucleotide Phosphodiesterases, Type 6"	"296589"	"470"	"0"	FALSE
"neuromuscular disorders"	"PGR"	"Receptors, Progesterone"	"296589"	"18606"	"22"	FALSE
"neuromuscular disorders"	"PPARA"	"PPAR alpha"	"296589"	"4297"	"23"	FALSE
"neuromuscular disorders"	"PPARD"	"PPAR delta"	"296589"	"1121"	"5"	FALSE
"neuromuscular disorders"	"PPARG"	"PPAR gamma"	"296589"	"12108"	"54"	FALSE
"neuromuscular disorders"	"PTGER1"	"Receptors, Prostaglandin E, EP1 Subtype"	"296589"	"437"	"6"	FALSE
"neuromuscular disorders"	"PTGER2"	"Receptors, Prostaglandin E, EP2 Subtype"	"296589"	"812"	"5"	FALSE
"neuromuscular disorders"	"PTGER3"	"Receptors, Prostaglandin E, EP3 Subtype"	"296589"	"531"	"4"	FALSE
"neuromuscular disorders"	"PTGER4"	"Receptors, Prostaglandin E, EP4 Subtype"	"296589"	"1036"	"5"	FALSE
"neuromuscular disorders"	"PTGS1"	"Cyclooxygenase 1"	"296589"	"4933"	"24"	FALSE
"neuromuscular disorders"	"PTGS2"	"Cyclooxygenase 2"	"296589"	"22509"	"139"	FALSE
"neuromuscular disorders"	"SCN2A"	"NAV1.2 Voltage-Gated Sodium Channel"	"296589"	"346"	"3"	FALSE
"neuromuscular disorders"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"296589"	"1523"	"21"	FALSE
"neuromuscular disorders"	"SLC18A2"	"Vesicular Monoamine Transport Proteins"	"296589"	"1069"	"5"	FALSE
"neuromuscular disorders"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"296589"	"480"	"0"	FALSE
"neuromuscular disorders"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"296589"	"1388"	"10"	FALSE
"neuromuscular disorders"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"296589"	"5639"	"16"	FALSE
"neuromuscular disorders"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"296589"	"6470"	"40"	FALSE
"neuromuscular disorders"	"TACR1"	"Receptors, Neurokinin-1"	"296589"	"3342"	"71"	FALSE
"neuromuscular disorders"	"TACR2"	"Receptors, Neurokinin-2"	"296589"	"1108"	"5"	FALSE
"neuromuscular disorders"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"296589"	"592"	"0"	FALSE
"neuromuscular disorders"	"THRA"	"Thyroid Hormone Receptors alpha"	"296589"	"506"	"1"	FALSE
"neuromuscular disorders"	"THRB"	"Thyroid Hormone Receptors beta"	"296589"	"748"	"2"	FALSE
"ocular neuromuscular disorders"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"4694"	"554"	"0"	FALSE
"ocular neuromuscular disorders"	"ACHE"	"Acetylcholinesterase"	"4694"	"21600"	"10"	FALSE
"ocular neuromuscular disorders"	"ADORA1"	"Receptor, Adenosine A1"	"4694"	"1347"	"0"	FALSE
"ocular neuromuscular disorders"	"ADORA2A"	"Receptor, Adenosine A2A"	"4694"	"2325"	"0"	FALSE
"ocular neuromuscular disorders"	"ADORA3"	"Receptor, Adenosine A3"	"4694"	"746"	"0"	FALSE
"ocular neuromuscular disorders"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"4694"	"3624"	"2"	FALSE
"ocular neuromuscular disorders"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"4694"	"3568"	"5"	FALSE
"ocular neuromuscular disorders"	"ADRA2B"	"Receptors, Adrenergic, alpha-2"	"4694"	"3568"	"5"	FALSE
"ocular neuromuscular disorders"	"ADRA2C"	"Receptors, Adrenergic, alpha-2"	"4694"	"3568"	"5"	FALSE
"ocular neuromuscular disorders"	"ADRB1"	"Receptors, Adrenergic, beta-1"	"4694"	"1926"	"0"	FALSE
"ocular neuromuscular disorders"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"4694"	"4272"	"0"	FALSE
"ocular neuromuscular disorders"	"ADRB3"	"Receptors, Adrenergic, beta-3"	"4694"	"1397"	"0"	FALSE
"ocular neuromuscular disorders"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"4694"	"6781"	"0"	FALSE
"ocular neuromuscular disorders"	"AR"	"Receptors, Androgen"	"4694"	"14984"	"0"	FALSE
"ocular neuromuscular disorders"	"ATM"	"Ataxia Telangiectasia Mutated Proteins"	"4694"	"5371"	"0"	FALSE
"ocular neuromuscular disorders"	"ATR"	"Ataxia Telangiectasia Mutated Proteins"	"4694"	"5371"	"0"	FALSE
"ocular neuromuscular disorders"	"AVPR1A"	"Receptors, Vasopressin"	"4694"	"3303"	"0"	FALSE
"ocular neuromuscular disorders"	"AVPR2"	"Receptors, Vasopressin"	"4694"	"3303"	"0"	FALSE
"ocular neuromuscular disorders"	"BDKRB1"	"Receptor, Bradykinin B1"	"4694"	"790"	"0"	FALSE
"ocular neuromuscular disorders"	"BDKRB2"	"Receptor, Bradykinin B2"	"4694"	"1473"	"0"	FALSE
"ocular neuromuscular disorders"	"CACNA1B"	"Calcium Channels, N-Type"	"4694"	"1986"	"0"	FALSE
"ocular neuromuscular disorders"	"CACNA1C"	"Calcium Channels, L-Type"	"4694"	"7327"	"0"	FALSE
"ocular neuromuscular disorders"	"CCKAR"	"Receptor, Cholecystokinin A"	"4694"	"728"	"0"	FALSE
"ocular neuromuscular disorders"	"CCKBR"	"Receptor, Cholecystokinin B"	"4694"	"984"	"0"	FALSE
"ocular neuromuscular disorders"	"CHRM1"	"Receptor, Muscarinic M1"	"4694"	"1272"	"1"	FALSE
"ocular neuromuscular disorders"	"CHRM2"	"Receptor, Muscarinic M2"	"4694"	"1442"	"1"	FALSE
"ocular neuromuscular disorders"	"CHRM3"	"Receptor, Muscarinic M3"	"4694"	"1428"	"3"	FALSE
"ocular neuromuscular disorders"	"CHRM4"	"Receptor, Muscarinic M4"	"4694"	"386"	"0"	FALSE
"ocular neuromuscular disorders"	"CHRM5"	"Receptor, Muscarinic M5"	"4694"	"125"	"0"	FALSE
"ocular neuromuscular disorders"	"CHRNA4"	"Receptors, Nicotinic"	"4694"	"14917"	"7"	FALSE
"ocular neuromuscular disorders"	"CNR1"	"Receptor, Cannabinoid, CB1"	"4694"	"5259"	"0"	FALSE
"ocular neuromuscular disorders"	"CRHR1"	"Receptors, Corticotropin-Releasing Hormone"	"4694"	"2903"	"0"	FALSE
"ocular neuromuscular disorders"	"CRHR2"	"Receptors, Corticotropin-Releasing Hormone"	"4694"	"2903"	"0"	FALSE
"ocular neuromuscular disorders"	"DPP4"	"Dipeptidyl Peptidase 4"	"4694"	"3665"	"0"	FALSE
"ocular neuromuscular disorders"	"DRD1"	"Receptors, Dopamine D1"	"4694"	"7121"	"0"	FALSE
"ocular neuromuscular disorders"	"DRD2"	"Receptors, Dopamine D2"	"4694"	"14244"	"0"	FALSE
"ocular neuromuscular disorders"	"DRD3"	"Receptors, Dopamine D3"	"4694"	"2466"	"0"	FALSE
"ocular neuromuscular disorders"	"DRD4"	"Receptors, Dopamine D4"	"4694"	"1711"	"0"	FALSE
"ocular neuromuscular disorders"	"DRD5"	"Receptors, Dopamine D5"	"4694"	"424"	"0"	FALSE
"ocular neuromuscular disorders"	"EDNRA"	"Receptor, Endothelin A"	"4694"	"2741"	"0"	FALSE
"ocular neuromuscular disorders"	"EDNRB"	"Receptor, Endothelin B"	"4694"	"2261"	"0"	FALSE
"ocular neuromuscular disorders"	"EGFR"	"ErbB Receptors"	"4694"	"59011"	"0"	FALSE
"ocular neuromuscular disorders"	"ERBB2"	"Receptor, ErbB-2"	"4694"	"23142"	"0"	FALSE
"ocular neuromuscular disorders"	"ESR1"	"Estrogen Receptor alpha"	"4694"	"11894"	"0"	FALSE
"ocular neuromuscular disorders"	"ESR2"	"Estrogen Receptor beta"	"4694"	"5494"	"0"	FALSE
"ocular neuromuscular disorders"	"F2"	"Thrombin"	"4694"	"26263"	"0"	FALSE
"ocular neuromuscular disorders"	"GABBR1"	"Receptors, GABA-B"	"4694"	"2783"	"0"	FALSE
"ocular neuromuscular disorders"	"GABRA1"	"Receptors, GABA-A"	"4694"	"18704"	"1"	TRUE
"ocular neuromuscular disorders"	"GCGR"	"Receptors, Glucagon"	"4694"	"2352"	"0"	FALSE
"ocular neuromuscular disorders"	"GHSR"	"Receptors, Ghrelin"	"4694"	"1447"	"0"	FALSE
"ocular neuromuscular disorders"	"GIPR"	"Receptors, Gastrointestinal Hormone"	"4694"	"8704"	"2"	FALSE
"ocular neuromuscular disorders"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"4694"	"26904"	"1"	FALSE
"ocular neuromuscular disorders"	"HCAR2"	"Receptors, Nicotinic"	"4694"	"14917"	"7"	FALSE
"ocular neuromuscular disorders"	"HRH1"	"Receptors, Histamine H1"	"4694"	"2208"	"0"	FALSE
"ocular neuromuscular disorders"	"HRH2"	"Receptors, Histamine H2"	"4694"	"1864"	"0"	FALSE
"ocular neuromuscular disorders"	"HRH3"	"Receptors, Histamine H3"	"4694"	"1275"	"0"	FALSE
"ocular neuromuscular disorders"	"HTR1A"	"Receptor, Serotonin, 5-HT1A"	"4694"	"2707"	"1"	FALSE
"ocular neuromuscular disorders"	"HTR1B"	"Receptor, Serotonin, 5-HT1B"	"4694"	"1187"	"0"	FALSE
"ocular neuromuscular disorders"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"4694"	"3015"	"0"	FALSE
"ocular neuromuscular disorders"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"4694"	"424"	"0"	FALSE
"ocular neuromuscular disorders"	"HTR2C"	"Receptor, Serotonin, 5-HT2C"	"4694"	"1499"	"0"	FALSE
"ocular neuromuscular disorders"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"4694"	"1657"	"0"	TRUE
"ocular neuromuscular disorders"	"KCNH2"	"ERG1 Potassium Channel"	"4694"	"1772"	"0"	FALSE
"ocular neuromuscular disorders"	"KCNJ11"	"KATP Channels"	"4694"	"2844"	"0"	FALSE
"ocular neuromuscular disorders"	"KCNQ1"	"KCNQ1 Potassium Channel"	"4694"	"1304"	"0"	FALSE
"ocular neuromuscular disorders"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"4694"	"6442"	"0"	FALSE
"ocular neuromuscular disorders"	"MAOA"	"Monoamine Oxidase"	"4694"	"11015"	"0"	FALSE
"ocular neuromuscular disorders"	"MAOB"	"Monoamine Oxidase"	"4694"	"11015"	"0"	FALSE
"ocular neuromuscular disorders"	"MC3R"	"Receptor, Melanocortin, Type 3"	"4694"	"458"	"0"	FALSE
"ocular neuromuscular disorders"	"MC4R"	"Receptor, Melanocortin, Type 4"	"4694"	"1576"	"0"	FALSE
"ocular neuromuscular disorders"	"MLNR"	"Receptors, Gastrointestinal Hormone"	"4694"	"8704"	"2"	FALSE
"ocular neuromuscular disorders"	"NPY1R"	"Receptors, Neuropeptide Y"	"4694"	"2372"	"0"	FALSE
"ocular neuromuscular disorders"	"NPY2R"	"Receptors, Neuropeptide Y"	"4694"	"2372"	"0"	FALSE
