"HLGT"	"gene"	"mesh_tr"	"HLGT_N"	"mesh_N"	"intersect_N"	"flag"
"ocular sensory symptoms nec"	"NTSR1"	"Receptors, Neurotensin"	"1596"	"1049"	"0"	FALSE
"ocular sensory symptoms nec"	"OPRD1"	"Receptors, Opioid, delta"	"1596"	"4485"	"0"	FALSE
"ocular sensory symptoms nec"	"ESR1"	"Receptors, Estrogen"	"1596"	"48067"	"0"	FALSE
"ocular sensory symptoms nec"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"1596"	"592"	"0"	FALSE
"ocular sensory symptoms nec"	"OPRM1"	"Receptors, Opioid, mu"	"1596"	"8769"	"0"	FALSE
"ocular sensory symptoms nec"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"1596"	"1388"	"0"	FALSE
"ocular sensory symptoms nec"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"1596"	"6470"	"0"	FALSE
"ocular sensory symptoms nec"	"DRD1"	"Receptors, Dopamine D1"	"1596"	"7121"	"0"	FALSE
"ocular sensory symptoms nec"	"HRH1"	"Receptors, Histamine H1"	"1596"	"2208"	"0"	FALSE
"ocular structural change, deposit and degeneration nec"	"AR"	"Receptors, Androgen"	"97622"	"14984"	"3"	FALSE
"ocular structural change, deposit and degeneration nec"	"NR3C1"	"Receptors, Glucocorticoid"	"97622"	"12736"	"7"	FALSE
"ocular structural change, deposit and degeneration nec"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"97622"	"1657"	"0"	FALSE
"ocular structural change, deposit and degeneration nec"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"97622"	"855"	"1"	FALSE
"ocular structural change, deposit and degeneration nec"	"PTGS2"	"Cyclooxygenase 2"	"97622"	"22509"	"21"	FALSE
"ocular structural change, deposit and degeneration nec"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"97622"	"1839"	"1"	FALSE
"ocular structural change, deposit and degeneration nec"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"97622"	"3624"	"0"	FALSE
"ocular structural change, deposit and degeneration nec"	"KCNH2"	"ERG1 Potassium Channel"	"97622"	"1772"	"0"	FALSE
"ocular structural change, deposit and degeneration nec"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"97622"	"480"	"1"	FALSE
"ocular structural change, deposit and degeneration nec"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"97622"	"3015"	"3"	FALSE
"ocular structural change, deposit and degeneration nec"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"97622"	"1523"	"0"	FALSE
"ocular structural change, deposit and degeneration nec"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"97622"	"554"	"0"	FALSE
"ocular structural change, deposit and degeneration nec"	"MAOA"	"Monoamine Oxidase"	"97622"	"11015"	"6"	FALSE
"ocular structural change, deposit and degeneration nec"	"PGR"	"Receptors, Progesterone"	"97622"	"18606"	"4"	TRUE
"ocular structural change, deposit and degeneration nec"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"97622"	"4272"	"2"	FALSE
"ocular structural change, deposit and degeneration nec"	"GABRA1"	"Receptors, GABA-A"	"97622"	"18704"	"9"	FALSE
"ocular structural change, deposit and degeneration nec"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"97622"	"424"	"0"	FALSE
"ocular structural change, deposit and degeneration nec"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"97622"	"6781"	"15"	FALSE
"ocular structural change, deposit and degeneration nec"	"ADORA3"	"Receptor, Adenosine A3"	"97622"	"746"	"1"	FALSE
"ocular structural change, deposit and degeneration nec"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"97622"	"6442"	"99"	FALSE
"ocular structural change, deposit and degeneration nec"	"ACHE"	"Acetylcholinesterase"	"97622"	"21600"	"8"	FALSE
"ocular structural change, deposit and degeneration nec"	"CHRM1"	"Receptor, Muscarinic M1"	"97622"	"1272"	"0"	FALSE
"ocular structural change, deposit and degeneration nec"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"97622"	"26904"	"50"	FALSE
"ocular structural change, deposit and degeneration nec"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"97622"	"5639"	"1"	FALSE
"ocular structural change, deposit and degeneration nec"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"97622"	"3568"	"8"	FALSE
"ocular structural change, deposit and degeneration nec"	"CNR1"	"Receptor, Cannabinoid, CB1"	"97622"	"5259"	"5"	FALSE
"ocular structural change, deposit and degeneration nec"	"ADORA1"	"Receptor, Adenosine A1"	"97622"	"1347"	"4"	FALSE
"ocular structural change, deposit and degeneration nec"	"EDNRB"	"Receptor, Endothelin B"	"97622"	"2261"	"9"	FALSE
"ocular structural change, deposit and degeneration nec"	"EDNRA"	"Receptor, Endothelin A"	"97622"	"2741"	"6"	FALSE
"ocular structural change, deposit and degeneration nec"	"ADORA2A"	"Receptor, Adenosine A2A"	"97622"	"2325"	"4"	FALSE
"ocular structural change, deposit and degeneration nec"	"NTSR1"	"Receptors, Neurotensin"	"97622"	"1049"	"0"	FALSE
"ocular structural change, deposit and degeneration nec"	"OPRD1"	"Receptors, Opioid, delta"	"97622"	"4485"	"0"	FALSE
"ocular structural change, deposit and degeneration nec"	"ESR1"	"Receptors, Estrogen"	"97622"	"48067"	"13"	FALSE
"ocular structural change, deposit and degeneration nec"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"97622"	"592"	"1"	FALSE
"ocular structural change, deposit and degeneration nec"	"OPRM1"	"Receptors, Opioid, mu"	"97622"	"8769"	"0"	FALSE
"ocular structural change, deposit and degeneration nec"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"97622"	"1388"	"1"	FALSE
"ocular structural change, deposit and degeneration nec"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"97622"	"6470"	"0"	FALSE
"ocular structural change, deposit and degeneration nec"	"DRD1"	"Receptors, Dopamine D1"	"97622"	"7121"	"6"	FALSE
"ocular structural change, deposit and degeneration nec"	"HRH1"	"Receptors, Histamine H1"	"97622"	"2208"	"0"	FALSE
"vision disorders"	"AR"	"Receptors, Androgen"	"69912"	"14984"	"2"	FALSE
"vision disorders"	"NR3C1"	"Receptors, Glucocorticoid"	"69912"	"12736"	"2"	FALSE
"vision disorders"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"69912"	"1657"	"0"	FALSE
"vision disorders"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"69912"	"855"	"0"	FALSE
"vision disorders"	"PTGS2"	"Cyclooxygenase 2"	"69912"	"22509"	"1"	FALSE
"vision disorders"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"69912"	"1839"	"1"	FALSE
"vision disorders"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"69912"	"3624"	"1"	FALSE
"vision disorders"	"KCNH2"	"ERG1 Potassium Channel"	"69912"	"1772"	"0"	FALSE
"vision disorders"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"69912"	"480"	"0"	FALSE
"vision disorders"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"69912"	"3015"	"0"	FALSE
"vision disorders"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"69912"	"1523"	"0"	FALSE
"vision disorders"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"69912"	"554"	"0"	FALSE
"vision disorders"	"MAOA"	"Monoamine Oxidase"	"69912"	"11015"	"19"	FALSE
"vision disorders"	"PGR"	"Receptors, Progesterone"	"69912"	"18606"	"3"	TRUE
"vision disorders"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"69912"	"4272"	"0"	FALSE
"vision disorders"	"GABRA1"	"Receptors, GABA-A"	"69912"	"18704"	"7"	FALSE
"vision disorders"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"69912"	"424"	"0"	FALSE
"vision disorders"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"69912"	"6781"	"0"	FALSE
"vision disorders"	"ADORA3"	"Receptor, Adenosine A3"	"69912"	"746"	"0"	FALSE
"vision disorders"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"69912"	"6442"	"0"	FALSE
"vision disorders"	"ACHE"	"Acetylcholinesterase"	"69912"	"21600"	"2"	FALSE
"vision disorders"	"CHRM1"	"Receptor, Muscarinic M1"	"69912"	"1272"	"0"	FALSE
"vision disorders"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"69912"	"26904"	"14"	FALSE
"vision disorders"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"69912"	"5639"	"4"	FALSE
"vision disorders"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"69912"	"3568"	"0"	FALSE
"vision disorders"	"CNR1"	"Receptor, Cannabinoid, CB1"	"69912"	"5259"	"2"	FALSE
"vision disorders"	"ADORA1"	"Receptor, Adenosine A1"	"69912"	"1347"	"1"	FALSE
"vision disorders"	"EDNRB"	"Receptor, Endothelin B"	"69912"	"2261"	"2"	FALSE
"vision disorders"	"EDNRA"	"Receptor, Endothelin A"	"69912"	"2741"	"1"	FALSE
"vision disorders"	"ADORA2A"	"Receptor, Adenosine A2A"	"69912"	"2325"	"0"	FALSE
"vision disorders"	"NTSR1"	"Receptors, Neurotensin"	"69912"	"1049"	"0"	FALSE
"vision disorders"	"OPRD1"	"Receptors, Opioid, delta"	"69912"	"4485"	"0"	FALSE
"vision disorders"	"ESR1"	"Receptors, Estrogen"	"69912"	"48067"	"4"	FALSE
"vision disorders"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"69912"	"592"	"0"	FALSE
"vision disorders"	"OPRM1"	"Receptors, Opioid, mu"	"69912"	"8769"	"0"	FALSE
"vision disorders"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"69912"	"1388"	"0"	FALSE
"vision disorders"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"69912"	"6470"	"0"	FALSE
"vision disorders"	"DRD1"	"Receptors, Dopamine D1"	"69912"	"7121"	"0"	FALSE
"vision disorders"	"HRH1"	"Receptors, Histamine H1"	"69912"	"2208"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"AR"	"Receptors, Androgen"	"32021"	"14984"	"9"	FALSE
"abdominal hernias and other abdominal wall conditions"	"NR3C1"	"Receptors, Glucocorticoid"	"32021"	"12736"	"5"	FALSE
"abdominal hernias and other abdominal wall conditions"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"32021"	"1657"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"32021"	"855"	"0"	TRUE
"abdominal hernias and other abdominal wall conditions"	"PTGS2"	"Cyclooxygenase 2"	"32021"	"22509"	"8"	FALSE
"abdominal hernias and other abdominal wall conditions"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"32021"	"1839"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"32021"	"3624"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"KCNH2"	"ERG1 Potassium Channel"	"32021"	"1772"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"32021"	"480"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"32021"	"3015"	"1"	FALSE
"abdominal hernias and other abdominal wall conditions"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"32021"	"1523"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"32021"	"554"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"MAOA"	"Monoamine Oxidase"	"32021"	"11015"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"PGR"	"Receptors, Progesterone"	"32021"	"18606"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"32021"	"4272"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"GABRA1"	"Receptors, GABA-A"	"32021"	"18704"	"1"	FALSE
"abdominal hernias and other abdominal wall conditions"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"32021"	"424"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"32021"	"6781"	"2"	FALSE
"abdominal hernias and other abdominal wall conditions"	"ADORA3"	"Receptor, Adenosine A3"	"32021"	"746"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"32021"	"6442"	"3"	FALSE
"abdominal hernias and other abdominal wall conditions"	"ACHE"	"Acetylcholinesterase"	"32021"	"21600"	"1"	FALSE
"abdominal hernias and other abdominal wall conditions"	"CHRM1"	"Receptor, Muscarinic M1"	"32021"	"1272"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"32021"	"26904"	"1"	FALSE
"abdominal hernias and other abdominal wall conditions"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"32021"	"5639"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"32021"	"3568"	"1"	FALSE
"abdominal hernias and other abdominal wall conditions"	"CNR1"	"Receptor, Cannabinoid, CB1"	"32021"	"5259"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"ADORA1"	"Receptor, Adenosine A1"	"32021"	"1347"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"EDNRB"	"Receptor, Endothelin B"	"32021"	"2261"	"6"	FALSE
"abdominal hernias and other abdominal wall conditions"	"EDNRA"	"Receptor, Endothelin A"	"32021"	"2741"	"10"	FALSE
"abdominal hernias and other abdominal wall conditions"	"ADORA2A"	"Receptor, Adenosine A2A"	"32021"	"2325"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"NTSR1"	"Receptors, Neurotensin"	"32021"	"1049"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"OPRD1"	"Receptors, Opioid, delta"	"32021"	"4485"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"ESR1"	"Receptors, Estrogen"	"32021"	"48067"	"3"	FALSE
"abdominal hernias and other abdominal wall conditions"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"32021"	"592"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"OPRM1"	"Receptors, Opioid, mu"	"32021"	"8769"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"32021"	"1388"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"32021"	"6470"	"1"	FALSE
"abdominal hernias and other abdominal wall conditions"	"DRD1"	"Receptors, Dopamine D1"	"32021"	"7121"	"0"	FALSE
"abdominal hernias and other abdominal wall conditions"	"HRH1"	"Receptors, Histamine H1"	"32021"	"2208"	"0"	FALSE
"benign neoplasms gastrointestinal"	"AR"	"Receptors, Androgen"	"51982"	"14984"	"20"	FALSE
"benign neoplasms gastrointestinal"	"NR3C1"	"Receptors, Glucocorticoid"	"51982"	"12736"	"7"	FALSE
"benign neoplasms gastrointestinal"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"51982"	"1657"	"0"	FALSE
"benign neoplasms gastrointestinal"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"51982"	"855"	"0"	TRUE
"benign neoplasms gastrointestinal"	"PTGS2"	"Cyclooxygenase 2"	"51982"	"22509"	"99"	FALSE
"benign neoplasms gastrointestinal"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"51982"	"1839"	"0"	FALSE
"benign neoplasms gastrointestinal"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"51982"	"3624"	"0"	FALSE
"benign neoplasms gastrointestinal"	"KCNH2"	"ERG1 Potassium Channel"	"51982"	"1772"	"0"	FALSE
"benign neoplasms gastrointestinal"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"51982"	"480"	"0"	FALSE
"benign neoplasms gastrointestinal"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"51982"	"3015"	"0"	FALSE
"benign neoplasms gastrointestinal"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"51982"	"1523"	"0"	FALSE
"benign neoplasms gastrointestinal"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"51982"	"554"	"0"	FALSE
"benign neoplasms gastrointestinal"	"MAOA"	"Monoamine Oxidase"	"51982"	"11015"	"3"	FALSE
"benign neoplasms gastrointestinal"	"PGR"	"Receptors, Progesterone"	"51982"	"18606"	"22"	FALSE
"benign neoplasms gastrointestinal"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"51982"	"4272"	"0"	FALSE
"benign neoplasms gastrointestinal"	"GABRA1"	"Receptors, GABA-A"	"51982"	"18704"	"0"	FALSE
"benign neoplasms gastrointestinal"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"51982"	"424"	"0"	TRUE
"benign neoplasms gastrointestinal"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"51982"	"6781"	"1"	TRUE
"benign neoplasms gastrointestinal"	"ADORA3"	"Receptor, Adenosine A3"	"51982"	"746"	"1"	FALSE
"benign neoplasms gastrointestinal"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"51982"	"6442"	"3"	FALSE
"benign neoplasms gastrointestinal"	"ACHE"	"Acetylcholinesterase"	"51982"	"21600"	"3"	FALSE
"benign neoplasms gastrointestinal"	"CHRM1"	"Receptor, Muscarinic M1"	"51982"	"1272"	"0"	FALSE
"benign neoplasms gastrointestinal"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"51982"	"26904"	"0"	FALSE
"benign neoplasms gastrointestinal"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"51982"	"5639"	"0"	FALSE
"benign neoplasms gastrointestinal"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"51982"	"3568"	"0"	FALSE
"benign neoplasms gastrointestinal"	"CNR1"	"Receptor, Cannabinoid, CB1"	"51982"	"5259"	"1"	FALSE
"benign neoplasms gastrointestinal"	"ADORA1"	"Receptor, Adenosine A1"	"51982"	"1347"	"1"	FALSE
"benign neoplasms gastrointestinal"	"EDNRB"	"Receptor, Endothelin B"	"51982"	"2261"	"0"	FALSE
"benign neoplasms gastrointestinal"	"EDNRA"	"Receptor, Endothelin A"	"51982"	"2741"	"1"	FALSE
"benign neoplasms gastrointestinal"	"ADORA2A"	"Receptor, Adenosine A2A"	"51982"	"2325"	"1"	FALSE
"benign neoplasms gastrointestinal"	"NTSR1"	"Receptors, Neurotensin"	"51982"	"1049"	"1"	FALSE
"benign neoplasms gastrointestinal"	"OPRD1"	"Receptors, Opioid, delta"	"51982"	"4485"	"0"	FALSE
"benign neoplasms gastrointestinal"	"ESR1"	"Receptors, Estrogen"	"51982"	"48067"	"48"	FALSE
"benign neoplasms gastrointestinal"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"51982"	"592"	"0"	FALSE
"benign neoplasms gastrointestinal"	"OPRM1"	"Receptors, Opioid, mu"	"51982"	"8769"	"1"	FALSE
"benign neoplasms gastrointestinal"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"51982"	"1388"	"0"	FALSE
"benign neoplasms gastrointestinal"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"51982"	"6470"	"1"	FALSE
"benign neoplasms gastrointestinal"	"DRD1"	"Receptors, Dopamine D1"	"51982"	"7121"	"0"	FALSE
"benign neoplasms gastrointestinal"	"HRH1"	"Receptors, Histamine H1"	"51982"	"2208"	"1"	FALSE
"dental and gingival conditions"	"AR"	"Receptors, Androgen"	"13617"	"14984"	"1"	FALSE
"dental and gingival conditions"	"NR3C1"	"Receptors, Glucocorticoid"	"13617"	"12736"	"0"	FALSE
"dental and gingival conditions"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"13617"	"1657"	"0"	FALSE
"dental and gingival conditions"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"13617"	"855"	"0"	TRUE
"dental and gingival conditions"	"PTGS2"	"Cyclooxygenase 2"	"13617"	"22509"	"17"	FALSE
"dental and gingival conditions"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"13617"	"1839"	"0"	FALSE
"dental and gingival conditions"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"13617"	"3624"	"0"	FALSE
"dental and gingival conditions"	"KCNH2"	"ERG1 Potassium Channel"	"13617"	"1772"	"0"	FALSE
"dental and gingival conditions"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"13617"	"480"	"0"	TRUE
"dental and gingival conditions"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"13617"	"3015"	"0"	FALSE
"dental and gingival conditions"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"13617"	"1523"	"0"	FALSE
"dental and gingival conditions"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"13617"	"554"	"0"	FALSE
"dental and gingival conditions"	"MAOA"	"Monoamine Oxidase"	"13617"	"11015"	"1"	FALSE
"dental and gingival conditions"	"PGR"	"Receptors, Progesterone"	"13617"	"18606"	"2"	FALSE
"dental and gingival conditions"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"13617"	"4272"	"0"	FALSE
"dental and gingival conditions"	"GABRA1"	"Receptors, GABA-A"	"13617"	"18704"	"0"	FALSE
"dental and gingival conditions"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"13617"	"424"	"0"	FALSE
"dental and gingival conditions"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"13617"	"6781"	"1"	FALSE
"dental and gingival conditions"	"ADORA3"	"Receptor, Adenosine A3"	"13617"	"746"	"1"	FALSE
"dental and gingival conditions"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"13617"	"6442"	"4"	FALSE
"dental and gingival conditions"	"ACHE"	"Acetylcholinesterase"	"13617"	"21600"	"0"	FALSE
"dental and gingival conditions"	"CHRM1"	"Receptor, Muscarinic M1"	"13617"	"1272"	"0"	FALSE
"dental and gingival conditions"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"13617"	"26904"	"2"	FALSE
"dental and gingival conditions"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"13617"	"5639"	"0"	FALSE
"dental and gingival conditions"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"13617"	"3568"	"0"	FALSE
"dental and gingival conditions"	"CNR1"	"Receptor, Cannabinoid, CB1"	"13617"	"5259"	"1"	FALSE
"dental and gingival conditions"	"ADORA1"	"Receptor, Adenosine A1"	"13617"	"1347"	"1"	FALSE
"dental and gingival conditions"	"EDNRB"	"Receptor, Endothelin B"	"13617"	"2261"	"0"	FALSE
"dental and gingival conditions"	"EDNRA"	"Receptor, Endothelin A"	"13617"	"2741"	"0"	FALSE
"dental and gingival conditions"	"ADORA2A"	"Receptor, Adenosine A2A"	"13617"	"2325"	"1"	FALSE
"dental and gingival conditions"	"NTSR1"	"Receptors, Neurotensin"	"13617"	"1049"	"0"	FALSE
"dental and gingival conditions"	"OPRD1"	"Receptors, Opioid, delta"	"13617"	"4485"	"1"	FALSE
"dental and gingival conditions"	"ESR1"	"Receptors, Estrogen"	"13617"	"48067"	"2"	FALSE
"dental and gingival conditions"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"13617"	"592"	"0"	FALSE
"dental and gingival conditions"	"OPRM1"	"Receptors, Opioid, mu"	"13617"	"8769"	"0"	FALSE
"dental and gingival conditions"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"13617"	"1388"	"0"	FALSE
"dental and gingival conditions"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"13617"	"6470"	"1"	FALSE
"dental and gingival conditions"	"DRD1"	"Receptors, Dopamine D1"	"13617"	"7121"	"0"	FALSE
"dental and gingival conditions"	"HRH1"	"Receptors, Histamine H1"	"13617"	"2208"	"0"	FALSE
"diverticular disorders"	"AR"	"Receptors, Androgen"	"17394"	"14984"	"0"	FALSE
"diverticular disorders"	"NR3C1"	"Receptors, Glucocorticoid"	"17394"	"12736"	"0"	FALSE
"diverticular disorders"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"17394"	"1657"	"1"	FALSE
